,Département de naissance,Département de mort,Nom
0,Aude,Inconnu,Francis Vals
0,Haut-Rhin,Haut-Rhin,René Kuehn
0,Seine,Paris,René Sanson
0,Seine,Paris,Pierre Souquès
0,Hautes-Pyrénées,Hautes-Pyrénées,"Pierre, Laurent Pérus"
0,Hautes-Alpes,Hautes-Alpes,Emile Didier
0,Inconnu,Inconnu,Henri Lacagne
0,Nouvelle-Calédonie,Nouvelle-Calédonie,Roger Gervolino
0,Doubs,Eure,"Eugène, Serge Authier"
0,Inconnu,Inconnu,André Jarrot
0,Isère,Lieu,Gaston Julian
0,Isère,Isère,Paul Picard
0,Calvados,Paris,Frédéric Gabriel-Sabatier
0,Cher,Inconnu,"Bernard, Albert Paumier"
0,Morbihan,Morbihan,Jean Grimaud
0,Vosges,Paris,"Max, Marie, Bernard Brusset"
0,Dordogne,Inconnu,Raoul Jarry
0,Seine,Paris,André Huraux
0,Moselle,Moselle,Georges Thomas
0,Rhône,Inconnu,"Charles, Francisque Germain"
0,Seine,Lozère,"Gilbert, Pierre, Charles, Emmanuel Pineton de Chambrun"
0,Seine,Inconnu,"Roland, François, Roger de Moustier"
0,Seine,Inconnu,Victor Michaut
0,Marne,Essonne,Robert Levol
0,Loire,Rhône,Claudius Mounier
0,Hautes-Pyrénées,Haute-Garonne,"Pierre, Charles, Alexandre Mailhé"
0,Haute-Garonne,Inconnu,Georges Brousse
0,Finistère,Finistère,Tanguy Prigent Dit Tanguy-Prigent François
0,Nord,Inconnu,Fernand Bouxom
0,Nord,Nord,"Henri, Jean-Baptiste Fiévez"
0,Paris,Inconnu,Arthur Giovoni
0,Hautes-Alpes,Paris,"Jean, Lucien, Victor Michard-Pellissier"
0,Inconnu,Inconnu,"Jean, Victor Sauvage"
0,Alpes-Maritimes,Haute-Garonne,Eugénie Duvernois
0,Inconnu,Inconnu,Chérif Hadj Saïd
0,Inconnu,Inconnu,Adrien Laplace
0,Pyrénées-Orientales,Paris,Edouard Ramonet
0,Haute-Corse,Alpes-Maritimes,Charles Colonna d'Anfriani
0,Inconnu,Inconnu,Odette Launay
0,Meurthe,Paris,William Jacson
0,Nord,Gironde,Charles Lahousse
0,Calvados,Inconnu,Jean-Michel Flandin
0,Haute-Vienne,Haute-Vienne,Robert Schmidt
0,La,Paris,Joseph Peyret-Forcade
0,Aveyron,Isère,"Pierre, Auguste Montredon"
0,Inconnu,Inconnu,Joseph Charvet
0,Seine,Isère,"André, Maurice Dufour"
0,Marne,Inconnu,Pierre Portolano
0,Seine,Inconnu,Henri Ginoux
0,Meurthe,Inconnu,"François, Charles, Joseph Valentin dit François-Valentin"
0,Inconnu,Inconnu,Albert Briand
0,Meurthe,Ardèche,"Pierre, Marie, Henri Grandcolas"
0,Seine,Paris,Hubert Lefèvre-Pontalis
0,Finistère,Paris,Bernard Cornut-Gentille
0,Gironde,Gironde,Jacques Grondeau
0,Gironde,Gironde,Robert Barrière
0,Aude,Haute-Garonne,Georges Guille
0,Pyrénées-Atlantiques,Inconnu,Félix Garcia
0,Basses-Pyrénées,Paris,Jean Errécart
0,Lot,Inconnu,Alice Sportisse Gomez-Nadal
0,Gironde,Jura,"Pierre, Marie, Joseph, Henry de Léotard"
0,Inconnu,Inconnu,Joseph Legrand
0,Paris,Inconnu,"Daniel, Ouezzin Coulibaly"
0,Loire,Inconnu,Adrien Scheider
0,Var,Var,"Pierre, Gabriel, Adhéaume de Chevigné"
0,Lieu,Inconnu,Jeanne Léveillé
0,Finistère,Yvelines,Roger Prat
0,Seine,Paris,René Charpentier
0,Yonne,Inconnu,Hélène Solomon-Langevin
0,Vienne,Vienne,"Pierre, Louis, Ernest, Armand Abelin"
0,Gard,Paris,Henri Yrissou
0,Pyrénées-Orientales,Var,Pierre Maillaud dit Bourdan
0,Seine,Lieu,Robert Bisson
0,Aisne,Aisne,"Maurice, Charles Brugnon"
0,Seine,Alpes-Maritimes,Raymond Offroy
0,Gard,Gard,Paul Tondut
0,Inconnu,Inconnu,Alexandre Caspary
0,Seine,Paris,"Louis, André, Jules, Henri Bour"
0,Seine,Essonne,Daniel Mayer
0,Vosges,Vosges,Lucien Nicolas
0,Guadeloupe,Guadeloupe,"Gerty, Marie, Bernadette Archimède"
0,Haute-Corse,Haute-Corse,Jean Orabona
0,Tarn,Tarn,"Clément, Jean, Pascal Taillade"
0,Ardennes,Inconnu,Guy Desson
0,Inconnu,Inconnu,Pierre Lepage
0,Aveyron,Inconnu,Albert Privat
0,Dordogne,Gironde,Jean Capelle
0,Doubs,Inconnu,Pierre Mariotte
0,Landes,Pyrénées-Atlantiques,"Henri, Vincent, Théodore Lespès"
0,Seine,Inconnu,Pierre de Montesquiou
0,Corrèze,Corrèze,Jean Vinatier
0,Seine-Inférieure,Paris,"Jean-Charles, Emile Martine"
0,Somme,Somme,"Max, Marius, Achille Lejeune"
0,Essonne,Inconnu,Haoues Bey Lagoun
0,Seine-Inférieure,Nord,Léonce Clérambeaux
0,Aveyron,Aveyron,Albert Trébosc
0,Bas-Rhin,Alpes-Maritimes,Pierre Ziller
0,Meurthe,Inconnu,Jean Bichat
0,Loiret,Loiret,Pierre Chevallier
0,Inconnu,Inconnu,Abderrahmane Ben El Hadj Bouthiba
0,Haut-Rhin,Haut-Rhin,Fernand Ortlieb
0,Sarthe,Inconnu,André Quénard
0,Inconnu,Inconnu,Mahasumpo Raveloson
0,Pyrénées-Atlantiques,Inconnu,"Jean, Roger Hubert"
0,Inconnu,Inconnu,Gérard Yvon
0,Paris,Inconnu,André Vidal
0,Haut-Rhin,Bas-Rhin,Marcel Rosenblatt
0,Haute-Savoie,Inconnu,René Couturaud
0,Seine,Ardèche,"Joséphine, Hélène dite José Dupuis"
0,Côtes,Paris,"Pierre, François, Marie Sérandour"
0,Seine-Inférieure,Paris,Germaine François
0,Paris,Inconnu,Louis Terrenoire
0,Inconnu,Inconnu,Jean Febvay
0,Moselle,Moselle,René Peltre
0,Inconnu,Inconnu,"Alexandre, Marius Chazeaux"
0,Seine-Inférieure,Paris,Jean Grousseaud
0,Vosges,Moselle,Henri Karcher
0,Seine,Haute-Saône,Pascal Copeau
0,Hérault,Inconnu,"Alfred, Gaston, Léopold Biscarlet"
0,Moselle,Moselle,"Hippolyte, Charles Ramel"
0,Cantal,Paris,Antoine Mazier
0,Mayenne,Mayenne,Victor Priou
0,Charente,Charente,Jean Lafon
0,Vienne,Yvelines,"Jean, Gaston Charon dit Nocher"
0,Bas-Rhin,Bas-Rhin,Georges Ritter
0,Loire-Atlantique,Inconnu,"Eustache, Mathieu Cuicci"
0,Seine-Inférieure,Inconnu,Robert Lecourt
0,Inconnu,Inconnu,Fernand Sauzedde
0,Inconnu,Inconnu,Paul Mainguy
0,Inconnu,Inconnu,"Jacques, Guillaume Bordeneuve"
0,Lot,Lot,Edmond Massaud
0,Hérault,Paris,Edgar Faure
0,Inconnu,Inconnu,Aimée Batier
0,Vaucluse,Inconnu,Pierre Vignau
0,Inconnu,Inconnu,Pierre Meunier
0,Yvelines,Inconnu,Bernard Chochoy
0,Drôme,Paris,Louis Vallon
0,Charente,Gironde,Henri Deschamps
0,Côtes,Paris,Madeleine Marzin
0,Vienne,Lozère,Jean Guillon
0,Seine,Inconnu,Pierre Rossignol
0,Calvados,Calvados,Henri-François Buot
0,Aisne,Paris,Olivier Harty de Pierrebourg
0,Meurthe,Inconnu,"Guy, Marie, Marc-Antoine Baucheron de Boissoudy"
0,Doubs,Inconnu,Marc Scherer
0,Gironde,Inconnu,Mustapha Deramchi
0,Ardèche,Drôme,Charles Sauvajon
0,Inconnu,Inconnu,Henri Henneguelle
0,Charente-Inférieure,Charente-Maritime,André Salardaine
0,Paris,Inconnu,Pierre-Henri Teitgen
0,Haute-Corse,Var,Philippe Giovannini
0,Nord,Inconnu,Albert Gazier
0,Seine,Paris,Roger de Saivre
0,Hérault,Lieu,Pierre Grasset-Morel
0,Yvelines,Inconnu,Pierre Gabelle
0,Deux-Sèvres,Var,André Gautier
0,Inconnu,Inconnu,"Francis, Emile, Daniel Leenhardt"
0,Meurthe,Lieu,André Picquot
0,Côtes,Lieu,Pierre Bourdellès
0,Charente,Moselle,"Lucien, Louis, Marie Bégouin"
0,Seine,Inconnu,"Emile, Henri Tricon"
0,Mayenne,Mayenne,Georges Ricou
0,Côtes,Inconnu,Marcel Hamon
0,Haute-Vienne,Haut-Rhin,René Regaudie
0,Paris,Inconnu,Jacques Augarde
0,Seine,Alpes-Maritimes,Guy Cupfer
0,Côtes,Finistère,Guillaume Daniel
0,Yonne,Charente,Mariette Brion Née Drillon
0,Manche,Inconnu,Constant Lepourry
0,Alpes-Maritimes,Inconnu,"Albert, Alix, Jacques, Hippolyte, Marie de Baillencourt"
0,Seine,Alpes-Maritimes,Jacques Bounin
0,Rhône,Inconnu,Francine Lefébvre
0,Lot,Inconnu,"Roger, Philibert Veillard"
0,Sarthe,Inconnu,Raymond Dronne
0,Charente-Inférieure,Yvelines,Suzanne Ploux
0,Inconnu,Inconnu,Abdelkader Benazzedine
0,Sarthe,Sarthe,Fernand Poignant
0,Morbihan,Paris,"François, Olivier, Marie Boux de Casson"
0,Seine,Lieu,Daniel Benoist
0,Haute-Garonne,Inconnu,Henri Lacaze
0,Gironde,Pyrénées-Atlantiques,Henri Grenet
0,Moselle,Bas-Rhin,Joseph Klock
0,Oise,Lieu,Robert Lavergne
0,Orne,Inconnu,"Raymond, Jean, Léon Couder"
0,Bas-Rhin,Bas-Rhin,Camille Wolff
0,Deux-Sèvres,Inconnu,André Lescorat
0,Loiret,Loiret,"Edgar, Guy Cochet"
0,Landes,Pyrénées-Atlantiques,Fernand Secheer
0,Rhône,Inconnu,Claudius Delorme
0,Inconnu,Inconnu,Jonah Ranaivo
0,Gard,Seine-Maritime,Louis Boisson
0,Soudan,Inconnu,"Gabriel, Marie d'Arboussier"
0,Nord,Inconnu,Robert Coutant
0,Seine,Paris,Léo Hamon
0,Corrèze,Martinique,Léon Feix
0,Cher,Nièvre,"Paul, Victor Boulet"
0,Paris,Inconnu,Marcelle Devaud
0,Inconnu,Inconnu,Mohamed Boulsane
0,Haute-Savoie,Haute-Savoie,Joseph Philippe
0,Ain,Savoie,"Robert, César, Jean-Baptiste Barrier"
0,Creuse,Creuse,Jean-Louis Dumet
0,Haute-Marne,Haute-Marne,"René, Alfred, Emile Rollin"
0,Inconnu,Inconnu,"André, Eugène Béranger"
0,Paris,Inconnu,Pierre Bourgoin
0,Basses-Pyrénées,Pyrénées-Atlantiques,Camille Dussarthou
0,Inconnu,Inconnu,"Louis, Emile Beugniez"
0,Dordogne,Gard,Henri Debidour
0,Inconnu,Inconnu,Mohamed Bechir-Sow
0,Inconnu,Inconnu,Henri Duflot
0,La,La,"Léon, Vincent de Paul, Marie, Jules, Simon de Lepervanche"
0,Ardennes,Inconnu,Lucien Meunier
0,Gers,Gers,"Edmond, Odoïs Castera"
0,Loire,Rhône,Henri Collomb
0,Haute-Loire,Sarthe,Paul Boudon
0,Isère,Vendée,Henri Caillemer
0,Inconnu,Inconnu,Maurice Rabier
0,Var,Var,Ernest Barbier
0,Nouvelle-Calédonie,Nouvelle-Calédonie,Roch Pidjot
0,Aude,Inconnu,Pierre Doize
0,Seine,Gers,"Paul, Jean Bacon"
0,Paris,Inconnu,Marcel Barbu
0,Bas-Rhin,Bas-Rhin,René Radius
0,Inconnu,Inconnu,Joseph Le Sciellour
0,Seine,Paris,"Jean-Louis, Gilbert Tixier-Vignancour"
0,Gironde,Charente-Maritime,"Maurice, Gabriel Nicolas"
0,Basses-Pyrénées,Ariège,Pierre Poumadère
0,Inconnu,Inconnu,Abderrahmane Djemad
0,Cantal,Cantal,Jean Sagette
0,Morbihan,Inconnu,Louis Le Montagner
0,Meurthe,Paris,Pierre Ruais
0,Sarthe,Paris,"Jean, Emmanuel Letourneau"
0,Morbihan,Morbihan,Léon Jegorel
0,Seine-Inférieure,Alpes-Maritimes,Roger Lefèvre
0,Paris,Inconnu,Lambert Saravane
0,Haute-Saône,Yvelines,Jean Drouot-l'Hermine
0,Meurthe,Haute-Corse,Jean Masson
0,Cher,Yvelines,Marcel Barbot
0,Rhône,Inconnu,Jean Cagne
0,Seine,Paris,"Edouard, Henri, Jean Bonnefous"
0,Aisne,Yvelines,Jacques Millot
0,Isère,Isère,"Alix, Edmond, Fernand Berthet"
0,Bas-Rhin,Paris,Paul Stehlin
0,Haute-Savoie,Haute-Savoie,"Maurice, François, Joseph Duchoud"
0,Haute-Marne,Gironde,Roger Duveau
0,Seine,Inconnu,Denise Ginollin
0,Rhône,Inconnu,Lucien Degoutte
0,Rhône,Inconnu,"Joannès, Pierre Dupraz-Bonsay dit Dupraz"
0,Bas-Rhin,Bas-Rhin,Alfred Westphal
0,Seine,Inconnu,Madeleine Braun Née Weil
0,Nord,Allier,Jean Nègre
0,Nord,Nord,Paul Gosset
0,Finistère,Finistère,Jean Le Duc
0,Seine,Paris,Bernard Duperier
0,Inconnu,Inconnu,Jeannette Prin
0,Hérault,Vaucluse,Henri Duffaut
0,Loiret,Loiret,Robert Figeat
0,Seine,Loire-Atlantique,Jacques Roulleaux-Dugage
0,Bas-Rhin,Inconnu,Jean Coumaros
0,Paris,Inconnu,Jean Sainteny
0,Ardennes,Ardennes,"Jean, Paul, René Blocquaux"
0,Hérault,Hérault,"Mathieu, Philippe, Pascal Teulé"
0,Var,Var,Lucien Bourgeois
0,Paris,Inconnu,"Eugène, Pierre Petit dit Claudius-Petit"
0,Landes,Pyrénées-Atlantiques,Max Moras
0,Aube,Aube,Jean Durlot
0,Paris,Inconnu,Ahmed Mezerna
0,Meurthe,Alpes-Maritimes,"Robert, Henri Huel"
0,Nord,Nord,Paul Leloir
0,Alpes-Maritimes,Alpes-Maritimes,Léon Teisseire
0,Paris,Inconnu,Marcel Deviq
0,Hérault,Aude,Alexis Fabre
0,Inconnu,Inconnu,René Mocquiaux
0,Haute-Corse,Inconnu,Yvonne Estachy Née Paimpec
0,Loire,Loire,"Paul, François Pillet"
0,Nord,Inconnu,Paul Vahé
0,Inconnu,Inconnu,Djilali Hakiki
0,Haut-Rhin,Inconnu,Gabriel Lapeyrusse
0,Moselle,Finistère,"Eugène, Henri Reeb"
0,Eure,Manche,René Schmitt
0,Inconnu,Inconnu,Ghalamallah Laribi
0,Lot,Inconnu,Georges Juskiewenski
0,Seine,Nord,"Jean-Pierre, Ignace, Ildefonse, Louis Plichon"
0,Manche,Manche,Auguste Grandin
0,Haute-Corse,Haute-Corse,Jean Zuccarelli
0,Cantal,Cantal,Georges Rolland
0,Inconnu,Inconnu,Jamel (Djamel-Eddine dit) Derdour
0,Rhône,Inconnu,Jean Villard
0,Paris,Inconnu,Edmond Nessler
0,Nord,Nord,"Adonis, Jules Brichot"
0,Loire,Inconnu,"Pierre, Jean Besset"
0,Loire,Loire,Michel Jacquet
0,Inconnu,Inconnu,Robert Morlevat
0,Inconnu,Inconnu,Henri Dorey
0,Loiret,Loiret,"Pierre, Louis Perroy"
0,Nord,Bas-Rhin,"Pierre, Eugène, Jean Pflimlin"
0,Marne,Paris,Maurice Couve de Murville
0,Seine,Paris,"Pierre, Isaac, Isidore Mendès France"
0,Mayenne,Inconnu,Paul Cherbonneau
0,Haute-Vienne,Paris,Pierre Commin
0,Finistère,Finistère,"Jean, Adolphe, Marie Crouan"
0,Nord,Nord,Tarsyle Dewasmes
0,Vendée,Inconnu,Michel Mercier
0,Drôme,Inconnu,Paul Ribeyre
0,Inconnu,Inconnu,Henri Gorce-Franklin
0,Charente-Inférieure,Charente-Maritime,André Brugerolle
0,Gers,Inconnu,Camille Bégué
0,Nord,Nord,Raymond Gernez
0,Nord,Inconnu,René Blas
0,Haute-Savoie,Ain,Henri Bourbon
0,Moselle,Moselle,Joseph Schaff
0,Paris,Inconnu,Jean-Robert Debray
0,Côtes,Morbihan,Yves Allainmat
0,Nord,Nord,Georges Bustin
0,Inconnu,Inconnu,Marcel Clermontel
0,Paris,Inconnu,"Laurent, Antoine Casanova"
0,Calvados,Inconnu,Léopold Sédar Senghor
0,Seine-Inférieure,Inconnu,Jean-Pierre Profichet
0,Seine,Inconnu,Raymond Triboulet
0,Ain,Ain,Michel Carrier
0,Inconnu,Inconnu,Saïd Boualam
0,Moselle,Paris,"Arthur, Jean Heid"
0,Inconnu,Inconnu,"Bernard, Eugène, Marie, Augustin Huet"
0,Loire-Inférieure,Loire-Atlantique,Jean Guitton
0,Seine,Paris,"François, Marie, Amédée, Joseph de Clermont-Tonnerre"
0,Hérault,Inconnu,Etienne Fajon
0,Corrèze,Corrèze,Jean Filliol
0,Marne,Inconnu,Pierre July
0,Inconnu,Inconnu,Louis-Jean Delmas
0,Morbihan,Morbihan,Joseph Yvon
0,Paris,Inconnu,Amar Naroun
0,Haute-Garonne,Inconnu,Jules Fourrier
0,Gironde,Gironde,"Gérard, Henri, Jean Deliaune"
0,Aveyron,Paris,Camille Laurens
0,Doubs,Paris,Jacques Weinman
0,Alpes-Maritimes,Inconnu,"Louis, Marie Alloin"
0,Manche,Paris,"Claude, André, Charles, Antoine Hettier de Boislambert"
0,Inconnu,Inconnu,Guy Fric
0,Inconnu,Inconnu,"Camille, Louis, Jules Delabre"
0,Nord,Nord,Joseph Frys
0,Charente,Charente-Maritime,"René, Eugène, Armand Château"
0,Aveyron,Haute-Garonne,Alfred Reynès
0,Lieu,Inconnu,Kadda Boutarène
0,Var,Var,Gabriel Escudier
0,Var,Inconnu,Yves Angeletti
0,La,La,Gabriel Macé
0,Drôme,Drôme,Paul Deval
0,Somme,Somme,Jean Doublet
0,Cher,Inconnu,Jean Meunier
0,Seine,Deux-Sèvres,Madeleine Aymé de la Chevrelière
0,Seine,Oise,"Jean, Constant Legendre"
0,Ardennes,Inconnu,"Jules, Jean Mouron"
0,Meuse,Inconnu,"Jean, Alphonse Nénon"
0,Loire,Rhône,Etienne Gagnaire
0,Yonne,Paris,"Philippe, Félicien, Léopold Monin"
0,Inconnu,Inconnu,Raymond Derancy
0,Drôme,Inconnu,Jenny Flachier
0,Inconnu,Inconnu,"Joseph, Amédée, Paul Renaud"
0,Moselle,Inconnu,Jules Thiriet
0,Inconnu,Inconnu,Paul Rassinier
0,Haut-Rhin,Haut-Rhin,Eugène Ritzenthaler
0,Seine,Inconnu,"Pierre, Armand, Gaston Billotte"
0,Haute-Vienne,Haute-Vienne,"Alphonse, Léon Denis"
0,Doubs,Vosges,Jean-Marie Grenier
0,Inconnu,Inconnu,Eugène Fourvel
0,Inconnu,Inconnu,"Aimé, Félix, François, Marie Coulaudon"
0,Ariège,Inconnu,"Daniel, Jean-Baptiste Soula"
0,Seine,Paris,Jacqueline Thome-Patenôtre
0,Allier,Seine-Maritime,André Chérasse
0,Seine,Haute-Vienne,Jacques Boutard
0,Inconnu,Inconnu,Mamadou Ouedraogo
0,Orne,Paris,"Guy, Alcide Mollet"
0,Seine,Inconnu,Gilberte Brossolette Née Bruel
0,Inconnu,Inconnu,Edouard Carlier
0,Inconnu,Inconnu,Henri Fréville
0,Lieu,Inconnu,Julien Cazelles
0,Seine-Inférieure,Seine-Maritime,Jean-Marie Morisse
0,Isère,Isère,"Justin, Clément Arnol"
0,Basses-Pyrénées,Pyrénées-Atlantiques,"Guy, Jacques, Joseph Petit"
0,Var,Inconnu,Max Juvénal
0,Paris,Inconnu,"François, Pierre, Paul Quilici"
0,Haute-Corse,Inconnu,"Pierre, Joseph, Dominique Battesti"
0,Alpes-Maritimes,Inconnu,René Moatti
0,Côte,Côte,Félix Houphouët-Boigny
0,Gard,Gard,Jean Bastide
0,Finistère,Alpes-Maritimes,Alain Signor
0,Meuse,Inconnu,Georges Fizaine
0,Cantal,Essonne,Clément Lavergne
0,Inconnu,Inconnu,"Gabriel, Louis, Joseph Valay"
0,Allier,Inconnu,Raymond Joyon
0,Inconnu,Inconnu,Paul Duraffour
0,Somme,Somme,Pierre Garet
0,Inconnu,Inconnu,Pascal Marchetti
0,Haute-Corse,Paris,Marcel Sammarcelli
0,Paris,Inconnu,Pierre Métayer
0,Alpes-Maritimes,Inconnu,Menouar Saïah
0,Allier,Paris,Raymond Badiou
0,Ain,Paris,"André, Joseph Hugues"
0,Loire,Aisne,Adrien Renard
0,Gironde,Inconnu,Louis Marquaire
0,Var,Inconnu,Paulin Colonna d'Istria
0,Isère,Inconnu,Roger Diet
0,Rhône,Inconnu,"Edouard, Jean, François Charret"
0,Morbihan,Morbihan,Jean Le Coutaller
0,Jura,Inconnu,Emile-Louis Lambert
0,Inconnu,Inconnu,Romain Buffet
0,La,La,Marcel Cerneau
0,Gironde,Gironde,Pierre-Emmanuel Guillet
0,Bas-Rhin,Bas-Rhin,Daniel Tubach
0,Nord,Paris,"Robert, Marcel, Arthur Bruyneel"
0,Paris,Inconnu,Amédée Brousset
0,Vienne,Paris,Waldeck l'Huillier
0,Inconnu,Inconnu,Albert Lalle
0,Haute-Garonne,Landes,André Rey
0,Loire,Loire,Ennemond Thoral
0,Haute-Loire,Alpes-Maritimes,"Paul, Alphonse Antier"
0,Deux-Sèvres,Lieu,Henri Ferru
0,Marne,Marne,Pierre Schneiter
0,Haute-Loire,Loire,"Albert, Jean-Baptiste Masson"
0,La,Pyrénées-Atlantiques,Frédéric Champierre de Villeneuve
0,Seine,Paris,Jean Pierre-Bloch
0,Landes,Paris,Gilbert Getten
0,Inconnu,Inconnu,"Waldeck, Emile Rochet"
0,Gironde,Vienne,Henry Gouge
0,Inconnu,Inconnu,Paul Mazurier
0,Inconnu,Inconnu,"Emile, Pierre Vivier"
0,Seine,Paris,Robert Szigeti
0,Haute-Garonne,Oise,"Maurice, Albert, Henri Bayrou"
0,Nord,Inconnu,"Albert, Jérémie, Joseph, Cornil Denvers"
0,Corrèze,Gironde,Louis Pimont
0,Paris,Inconnu,Abdelmadjid Ourabah
0,Nord,Nord,Georges Sarazin
0,Orne,Orne,Emile Halbout
0,Yonne,Aube,Louis Briot
0,Yonne,Paris,Victor Guichard
0,Aude,Aude,"Joseph, Louis Cerny"
0,Doubs,Inconnu,Georges Becker
0,Haute-Savoie,Haute-Savoie,"Paul, Marie, Albert Chastel"
0,Vaucluse,Inconnu,Lucien Lambert
0,Vaucluse,Vaucluse,Jean Geoffroy
0,Gironde,Gironde,"Emile, Michel Liquard"
0,Loire-Inférieure,Loire-Atlantique,Jean Allard de Grandmaison
0,Tarn,Tarn,Edouard Rieunaud
0,Seine,Paris,"Lucien, Henri Monjauvis"
0,Indre,Paris,"Gaston, Marcel Auguet"
0,Nord,Nord,Paul Bécue
0,Oise,Oise,Pierre Patria
0,Gironde,Gironde,Renée Reyraud
0,Haute-Marne,Paris,Christian Pineau
0,Savoie,Doubs,Jean Minjoz
0,Nord,Aisne,Edmond Bricout
0,Nord,Inconnu,Sulpice Dewez
0,Corrèze,Inconnu,René Plazanet
0,Gironde,Paris,Marc Saintout
0,Morbihan,Lieu,Yvonne Stephan
0,Seine,Paris,Pierre Ferri
0,Seine,Paris,"Jean, Louis, Camille, Emile Deschanel"
0,Inconnu,Inconnu,"François, Xavier, Joseph Beaudoin"
0,Seine-Inférieure,Seine-Maritime,Tony Larue
0,Meurthe,Inconnu,Pierre Dalainzy
0,Loiret,Allier,Jean Zay
0,Paris,Inconnu,"Paul, Jean, Marie, Raymond Estèbe"
0,Dordogne,Dordogne,Henri Laforest
0,Inconnu,Inconnu,Antonin Ver
0,Manche,Calvados,"Jean, Ferdinand, Paul Brard"
0,Inconnu,Inconnu,Albert Liurette
0,Inconnu,Inconnu,Saïd Mohamed Ben Chech Abdallah Cheikh
0,Inconnu,Inconnu,Edmond Desouches
0,Nord,Inconnu,Pierre Guillain
0,Nord,Haut-Rhin,"Raymond, Antoine Schmittlein"
0,Hérault,Inconnu,Antoine Quinson
0,Dordogne,Paris,Jean-Jacques Juglas
0,Isère,Inconnu,Maurice Deixonne
0,Dordogne,Dordogne,Michel Dieras
0,Drôme,Drôme,Maurice Michel
0,Morbihan,Paris,"Joseph, Mathurin, Marie Dumas"
0,Rhône,Inconnu,Henri Lacombe
0,Aveyron,Aveyron,"Roland, Joseph-Marie Boscary-Monsservin"
0,Seine-Inférieure,Seine-Maritime,Georges Chedru
0,Paris,Inconnu,Paul Vauclair
0,Gard,Gard,Gabriel Roucaute
0,Seine,Isère,Paul Billat
0,Nord,Nord,Henri Salengro
0,Seine,Yvelines,Michel Jamot
0,Paris,Inconnu,"Gaston, Emmanuel, Victor Feuillard"
0,Inconnu,Inconnu,"Bernard, Anatole Manceau"
0,Seine-Inférieure,Seine-Maritime,Lucien Galimand
0,Haute-Garonne,Inconnu,"Jean, André, Bernard Baylet"
0,Inconnu,Inconnu,Mohamed Agha-Mir
0,Martinique,Paris,Emmanuel Véry-Hermence
0,Rhône,Inconnu,Louis Bréchard
0,Marne,Marne,"Hélène, Laëtitia, Marie Nautré"
0,Inconnu,Inconnu,ZZZ Rakotovelo
0,Savoie,Alpes-Maritimes,"Marius, Léon Durbet"
0,Inconnu,Inconnu,"Louis, Jacques, Gabriel Asseray"
0,Haute-Vienne,Inconnu,Jean Le Bail
0,Doubs,Inconnu,"Pierre, Jean, Charles Beauquier"
0,Charente-Inférieure,Gironde,Daniel Daviaud
0,Inconnu,Inconnu,Abdelkader Cadi
0,Inconnu,Inconnu,"Fernand, Pierre Mazuez"
0,Landes,Paris,Robert Thomazo
0,Seine,Paris,"Jean, Robert, Maurice la Bonninière de Beaumont"
0,Gers,Inconnu,"Paul, Marie, Joseph Barennes"
0,Inconnu,Inconnu,Quatre Sou Quatre
0,Nièvre,Cher,Claude Thoral
0,Loire,Paris,Noël Barrot
0,Vendée,Charente-Maritime,Roger Gaborit
0,Sarthe,Sarthe,"Fernand, Henri Bône"
0,Charente,Gironde,"André, Maurice, Marie, Georges Bégouin"
0,Nord,Nord,Liévin Danel
0,Yonne,Paris,Raymond Guyot
0,Inconnu,Inconnu,Jean Félix-Tchicaya
0,Finistère,Paris,Henri Rey
0,Morbihan,Paris,Paul Ihuel
0,Meurthe,Inconnu,Pierre André
0,Vaucluse,Vaucluse,"Paul, Eugène Couston"
0,Vaucluse,Vaucluse,Léon Ayme
0,Guadeloupe,Paris,"Jules, Benjamin, Emmanuel, Thaïs Ninine"
0,Paris,Inconnu,Paul Saurin
0,Doubs,Doubs,Robert Bichet
0,Inconnu,Inconnu,Belaïd Bouhadjera
0,Landes,Inconnu,"Robert, Alix Besson"
0,Morbihan,Morbihan,Léonce Franco
0,Paris,Inconnu,"Paul, Jean, Louis Campargue"
0,Rhône,Inconnu,Joseph Rosselli
0,Nord,Nord,"Auguste, Elie, Marie Damette"
0,Paris,Inconnu,Bernard Lafay
0,Seine-Inférieure,Inconnu,"Darius, Joseph, Germain Le Corre"
0,Nord,Nord,Victor Provo
0,Allier,Allier,Marcel Guyot
0,Nord,Nord,"Jean, Louis Catrice"
0,Isère,Inconnu,"René, Marie, Alphonse, Charles Capitant"
0,Haute-Garonne,Haute-Garonne,"Cyprien, Marius Calmel"
0,Nord,Nord,"Arthur, Emile Cornette"
0,Bas-Rhin,Marne,Léon Haumesser
0,Charente-Inférieure,Charente-Maritime,André Maudet
0,Inconnu,Inconnu,"François, Michel de Champeaux"
0,Côtes,Côtes,Pierre Guillou
0,Nord,Nord,Eugène Thomas
0,Vienne,Vienne,Jacques Masteau
0,Jura,Loire,"René, Emile Colin"
0,Meuse,Inconnu,Charles Vallin
0,Moselle,Paris,Alex Wiltzer
0,Inconnu,Inconnu,Jacques Vassor
0,Inconnu,Inconnu,Mamba Sano
0,Nord,Nord,Charles Naveau
0,Landes,Inconnu,"Henri, Marie, Arthur Fouques-Duparc"
0,Seine,Morbihan,Maurice Bardet
0,Oise,Paris,René Quentier
0,Hérault,Paris,Georges Izard
